vehicle ID,pixel location x,pixel location y,Pixel width,Pixel length
4758,1849.09,1048.11,33,51
4761,1911.86,999.241,32,49
4763,1844.5,858.5,28,44
4764,1805.5,753,22,35
4766,1892.52,738.14,34,47
4767,1842.5,701,24,39
206,1890.33,608.023,34,51
4770,1802,592.5,21,32
4773,1835.41,484.441,22,30
4778,1795.3,395.689,22,30
4780,1869.74,350.875,22,29
4782,1794.48,236.293,20,22
4785,1821,172,13,15
18117,1954,1368,40,39
6657,1927.62,1652.01,44,81
6490,1794.5,1512.5,36,72
5396,1862.27,1305.77,45,74
4755,1918.53,1170.73,42,60
4753,1802.5,1161,30,55
4758,1849.2,1039.49,34,50
4761,1910.61,991.77,32,48
4763,1844.57,851.609,34,47
4764,1806.21,745.966,25,39
4766,1892.5,732,34,47
4767,1842.47,695.031,28,41
206,1890.24,602.68,34,50
4770,1801.7,586.1,32,35
4773,1836,480,19,25
4778,1794.98,390.826,21,29
4780,1869.66,347.825,22,29
4782,1792.5,231.5,22,20
4785,1820.5,169,12,15
18117,1954,1368,40,39
6657,1927.02,1638.85,47,82
6490,1794,1497.5,37,70
5396,1861.81,1294.34,44,73
4755,1919.28,1161.62,41,60
4753,1802.96,1151.53,35,58
4758,1848.86,1031.59,33,50
4761,1911.15,983.892,37,51
4763,1844.88,844.957,34,47
4764,1805,738.5,23,34
4766,1891.94,726.449,33,48
4767,1842.5,689,24,39
206,1890.34,598.018,34,51
4770,1802,581,21,31
4773,1835.5,476,20,25
4778,1795.37,386.713,22,29
4780,1869.5,345,20,27
4782,1794,229,13,17
4785,1820.5,165.5,12,16
18117,1954,1368,40,39
6657,1926.81,1624.87,46,82
6490,1794.65,1483.06,40,71
5396,1861.75,1283.39,42,70
4755,1919.88,1152.97,42,60
4753,1802.94,1142.05,33,57
4758,1848.85,1023.54,33,50
4761,1910,977,29,45
4763,1845,837.962,33,45
4764,1805.5,732,22,33
4766,1891.6,720.792,32,45
4767,1842.5,683,24,39
206,1889.94,592.68,33,50
4770,1802,575.5,21,32
4773,1835.5,471,20,25
4778,1795.45,381.676,22,29
4780,1870,341,21,25
4782,1792.7,225.4,21,20
4785,1820.5,162.5,12,16
8683,1954,1927,53,106
18117,1954,1368,40,39
6657,1926.76,1611.64,46,81
6490,1795.22,1468.58,41,72
5396,1861.5,1272,38,67
4755,1920.37,1142.58,44,62
4753,1803.08,1131.47,35,58
4758,1849.22,1015.09,34,49
4761,1911,969,27,45
4763,1844,830.934,31,45
4764,1806.26,725.426,25,38
4766,1891.86,714.916,38,47
4767,1842.5,677,24,39
206,1889.71,587.915,33,51
4770,1802.35,569.131,23,33
4773,1834.99,466.63,29,29
4778,1795.09,377.068,23,29
4780,1869.98,337.029,25,29
4782,1793.85,222.671,18,22
4785,1819.82,158.794,14,18
8683,1953,1909,53,105
18117,1954,1369,40,39
6657,1925.94,1599.26,47,81
6490,1795.28,1454.63,39,72
5396,1860.5,1261,38,67
4755,1918.4,1135.52,42,60
4753,1802.89,1121.53,35,56
4758,1848.92,1006.98,33,49
4761,1910.24,961.365,29,46
4763,1843.83,823.767,32,45
4764,1806.17,717.963,25,39
4766,1891.45,709.317,40,48
4767,1841.93,670.446,29,40
206,1889.17,582.22,33,49
4770,1802.76,563.426,25,32
4773,1836.5,463,28,33
4778,1795.31,372.038,24,29
4780,1869.68,333.323,24,28
4782,1793.91,220.011,19,23
4785,1819.75,155.25,14,18
8683,1952,1892,53,104
18117,1954,1369,40,39
6657,1925.13,1585.84,47,82
6490,1795,1440,35,67
5396,1860,1250,37,67
4755,1918.19,1125.34,42,60
4753,1802.5,1112,30,53
4758,1848.73,998.598,33,48
4761,1909.47,954.272,28,46
4763,1844.18,816.706,38,47
4764,1806.73,711.572,24,34
4766,1890.91,703.559,33,46
4767,1841.99,664.834,27,41
206,1888.94,577.186,35,49
4770,1802.54,557.808,26,33
4773,1834.77,457.708,27,28
4778,1795.27,367.846,23,29
4780,1866.69,329.678,30,31
4782,1793,215,13,17
4785,1819.5,152.5,12,16
8683,1951,1875,53,103
18117,1954,1369,40,39
6657,1925.9,1572.55,45,78
6490,1795.6,1426.09,38,69
5396,1860.47,1239.47,40,68
4755,1917.42,1117.2,42,59
4753,1802.44,1101.74,44,60
4758,1848.5,990.5,28,46
4761,1909.08,947.455,27,48
4763,1844,810.5,27,42
4764,1806.84,705.679,27,37
4766,1891,698.434,31,44
4767,1841.97,658.976,27,39
206,1889.13,571.91,33,49
4770,1802.29,552.865,24,33
4773,1834.87,452.827,25,27
4778,1795.45,363.567,22,28
4780,1869.02,326.815,23,27
4782,1793,212.5,13,16
4785,1819.15,149.721,15,18
8683,1951,1859,53,102
18117,1954,1370,40,39
6657,1924.94,1558.73,46,77
6490,1796,1412,35,65
5396,1859.44,1228.47,42,68
4755,1916.65,1106.41,39,60
4753,1802.63,1092.83,44,59
4758,1848.6,983.04,34,49
4761,1908.85,939.005,26,45
4763,1843.33,803.04,31,43
4764,1806.26,698.68,26,37
4766,1891.32,692.409,32,44
4767,1842,653,23,37
206,1889.17,566.524,35,48
4770,1802.5,547,20,31
4773,1834.18,448.706,25,28
4778,1795.45,359.569,22,28
4780,1868.02,323.832,23,27
4782,1793.56,209.664,19,22
4785,1819.31,146.317,15,17
8683,1950,1842,53,101
18117,1954,1370,40,39
8683,1948.86,1824.77,53,100
6657,1923.77,1546.92,46,77
6490,1796.53,1399.04,38,67
5396,1859.45,1218.46,40,68
4755,1916.03,1097.68,39,60
4753,1803.29,1083.08,37,55
4758,1848.54,975.073,32,47
4761,1908.02,933,27,45
4763,1843.66,796.938,42,47
4764,1806.54,692.737,26,37
4766,1890.92,686.968,31,43
4767,1842,647,23,37
206,1888.47,561.884,32,48
4770,1802.06,541.265,27,33
4773,1834.02,444.066,25,27
4778,1795.04,354.711,23,28
4780,1867.18,320.721,21,27
4782,1793.73,205.835,17,21
18117,1954,1370,40,39
8683,1948.61,1809.63,52,100
6657,1923.16,1534.46,45,78
6490,1796.06,1385.14,37,65
5396,1859.09,1208.03,43,69
4755,1916.41,1090.25,44,61
4753,1803.06,1073.9,37,57
4758,1849.07,967.159,35,49
4761,1909.32,925.364,29,46
4763,1842.56,790.416,32,45
4764,1806.25,686.187,26,38
4766,1892.12,680.944,33,43
4767,1842,641.5,23,38
206,1888.45,557.386,32,48
4770,1802.42,536.548,24,32
4773,1833.73,440.543,28,28
4778,1795.21,350.698,22,28
4780,1866.61,317.317,22,28
4782,1791.57,201.746,21,21
18117,1954,1370,40,39
8683,1949.03,1793.2,59,101
6657,1922.34,1521.07,43,75
6490,1795.83,1371.54,36,66
5396,1860,1197.5,39,64
4755,1915.56,1080.78,40,58
4753,1802.46,1064.57,33,54
4758,1848.79,959.012,31,47
4761,1909.22,917.947,28,45
4763,1843.24,783.624,34,46
4764,1806.4,679.662,24,36
4766,1888.55,676.714,46,49
4767,1841.71,635.449,27,38
206,1888.44,552.752,34,49
4770,1802.13,530.617,23,32
4773,1833.5,435.5,18,24
4778,1795.54,346.243,22,27
4780,1866.14,314.318,21,28
4782,1793.4,199.8,18,21
18117,1951,1370,40,39
8683,1946.98,1777.63,51,97
6657,1921.94,1509.52,43,74
6490,1796.06,1358.5,37,66
5396,1860,1187,39,63
4755,1914.52,1072.98,40,59
4753,1802.56,1054.52,32,52
4758,1848.89,951.951,31,47
4761,1908.64,911.394,28,44
4763,1843.5,777.5,26,42
4764,1806.06,673.508,25,36
4766,1889.71,670.324,37,46
4767,1841.82,629.794,34,41
206,1887.72,547.125,33,47
4770,1802,525.5,19,30
4773,1833.5,430.5,18,24
4778,1794.47,341.882,24,29
4780,1865.58,310.378,20,26
18117,1951,1370,40,39
8683,1948.44,1766.03,60,105
6657,1921.86,1497.92,43,76
6490,1796.17,1346.14,37,65
5396,1859.86,1176.79,43,66
4755,1914.43,1064.23,39,58
4753,1802.33,1046.97,32,53
4758,1848.61,944.477,30,46
4761,1908.3,904.345,29,44
4763,1843.56,770.896,30,43
4764,1806.03,667.592,27,38
4766,1889.67,665.028,32,43
4767,1841.5,624.5,24,36
206,1887.74,542.89,33,47
4770,1802.17,520.069,23,31
4773,1833.94,426.42,23,28
4778,1795.35,337.497,22,28
4780,1864.52,307.123,22,29
18117,1951,1370,40,39
8683,1945.41,1747.12,52,95
6657,1921.5,1484.5,38,72
6490,1796,1334,33,63
5396,1858.33,1166.9,45,67
4755,1913.19,1057.28,38,55
4753,1802.06,1037.04,31,51
4758,1848.36,936.565,30,46
4761,1908.39,897.603,30,44
4763,1843.77,763.846,35,45
4764,1805.7,661.121,27,37
4766,1890.14,659.525,31,42
4767,1842,618.5,23,36
206,1887.42,537.828,32,48
4770,1802.4,515.027,23,31
4773,1834,422,23,25
4778,1795.5,333.5,22,28
4780,1865.27,303.837,21,27
18117,1951,1370,40,39
8683,1944.5,1732.07,52,94
6657,1920.78,1471.96,42,73
6490,1796,1321,33,63
5396,1857.97,1156.95,39,65
4755,1913.47,1047.26,38,57
4753,1802.31,1028.22,34,53
4758,1848.15,928.817,33,47
4761,1906.5,890.5,24,42
4763,1843.27,757.482,30,42
4764,1804.5,654,22,31
4766,1889.82,653.835,34,44
4767,1841.47,613.254,28,39
206,1886.41,532.762,32,46
4770,1802,509,19,29
4773,1833.17,418.569,29,28
4778,1795.01,329.562,21,28
4780,1864.5,301.5,18,24
18117,1951,1370,40,39
8683,1945.02,1717.65,55,96
6657,1920.09,1460.66,43,73
6490,1796.53,1308.13,36,63
5396,1857.8,1146.92,37,63
4755,1913.5,1040.09,40,59
4753,1802.79,1019.49,32,50
4758,1847.57,921.606,30,46
4761,1906.22,883.478,25,44
4763,1843,750.967,29,43
4764,1804.06,648.451,27,36
4766,1889.44,648.453,32,44
4767,1841.45,607.65,28,40
206,1886.36,528.238,31,46
4770,1802.5,504,20,29
4773,1833.76,413.559,27,26
4778,1794.87,325.104,21,27
4780,1864,297.5,17,24
18117,1951,1370,40,39
8683,1944.6,1702.92,56,95
6657,1919.12,1448.91,43,74
6490,1796.57,1296.23,40,65
5396,1857.7,1136.9,43,65
4755,1912.91,1031.47,39,56
4753,1802.88,1011.04,33,49
4758,1847.5,914,26,43
4761,1906.11,876.884,25,43
4763,1843.01,744.583,31,42
4764,1805.34,642.12,26,36
4766,1889.11,643.434,30,42
4767,1841.15,602.035,29,37
206,1886.4,523.567,31,46
4770,1802.5,499,20,29
4773,1832.1,409.7,29,29
4778,1794.52,320.747,22,28
4780,1864,294.5,17,24
18117,1951,1370,40,39
8683,1942.2,1688.13,51,91
6657,1918.47,1436.97,42,72
6490,1796.79,1283.61,36,62
5396,1857,1127,35,61
4755,1912.39,1023.74,38,54
4753,1801.99,1001.89,31,49
4758,1848.14,906.98,34,47
4761,1905.18,869.946,26,43
4763,1842.93,738.405,29,42
4764,1805.35,636.564,26,36
4766,1888.57,637.996,30,41
4767,1841.18,596.915,28,38
206,1885.69,518.674,31,46
4770,1802.5,494,20,29
4773,1832.6,404.933,22,25
4778,1794.65,317.19,20,26
4780,1863.63,290.826,20,25
18117,1951,1370,40,39
8683,1942.15,1674.4,59,94
6657,1916.5,1426,38,69
6490,1795.57,1272.09,36,61
5396,1855.5,1118.5,34,60
4755,1910.06,1016.4,39,54
4753,1800,993.5,29,48
4758,1846.57,900.095,30,45
4761,1903.5,864,22,41
4763,1841.19,732.94,30,41
4764,1803.29,630.644,27,36
4766,1887.02,633.472,29,42
4767,1839.5,591.959,26,37
206,1884.03,514.939,31,47
4770,1800.5,489.5,20,28
4773,1831.5,401.5,18,24
4778,1792.95,313.329,21,27
4780,1861.75,288.309,20,26
18117,1951,1370,40,39
8683,1940.75,1660.38,54,92
6657,1917.02,1414.46,43,72
6490,1795,1260.5,33,58
5396,1855.5,1109,34,59
4755,1911.55,1007.33,38,55
4753,1800,985,31,47
4758,1846.88,893.015,33,47
4761,1905.42,857.374,27,42
4763,1841.44,726.661,32,42
4764,1803,624.5,23,30
4766,1888.55,628.34,34,42
4767,1839.96,586.554,27,38
206,1884.25,509.616,32,46
4770,1800.5,484,20,27
4773,1831.27,397.154,22,25
4778,1792.67,308.941,21,27
4780,1861.73,285.435,20,26
18117,1951,1370,40,39
8683,1940.48,1645.82,56,92
6657,1916.03,1403.05,45,71
6490,1796.01,1248.57,35,60
5396,1855.5,1099.5,34,60
4755,1911.71,1001.31,42,54
4753,1800,977,31,45
4758,1846.46,885.743,34,46
4761,1904.22,850.891,27,43
4763,1840.89,720.351,33,42
4766,1888,623,29,39
4764,1803.35,619.079,29,35
4767,1839.03,581.118,32,39
206,1883.88,505.27,31,46
4770,1801,479.5,19,28
4773,1831,392.5,17,24
4778,1793.05,304.928,22,27
4780,1861.5,282.5,18,24
18117,1949,1371,40,39
8683,1939.26,1632.33,53,90
6657,1915.77,1391.46,42,68
6490,1795.74,1237.59,37,62
5396,1855.5,1090.5,34,60
4755,1910.4,993.214,40,55
4753,1800.43,969.003,34,49
4758,1846.9,878.824,35,46
4761,1904.65,844.437,28,44
4763,1840.76,714.572,38,44
4766,1888,618,29,39
4764,1802.46,612.564,26,34
4767,1839.5,576,32,39
206,1883.89,501.281,31,46
4770,1801.24,474.305,23,31
4773,1831.3,388.9,26,27
4778,1792.93,301.182,23,28
4780,1859,279.5,29,30
18117,1945,1371,40,39
8683,1937.97,1618.86,52,89
6657,1915.89,1379.56,41,68
6490,1796.5,1225,32,57
5396,1855.5,1080.5,34,58
4755,1909.41,985.404,40,52
4753,1801.6,960.779,38,52
4758,1846.47,871.602,30,44
4761,1904.03,837.416,27,42
4763,1840,708.5,27,38
4766,1887.01,613.099,33,41
4764,1803.13,607.268,29,36
4767,1839.41,570.883,26,37
206,1883.39,496.351,32,46
4770,1801,469.5,19,28
4773,1831,385,17,23
4778,1792.96,297.052,21,27
4780,1860,276,25,27
18117,1945,1371,40,39
8683,1937.03,1605.29,53,89
6657,1915.24,1367.99,40,67
6490,1796.5,1214,32,57
5396,1855.5,1071.5,34,58
4755,1908.34,975.635,36,52
4753,1801.47,952.188,36,50
4758,1846.44,864.538,30,44
4761,1902.98,831.232,27,43
4763,1840.46,702.446,30,42
4766,1885.92,607.94,34,41
4764,1803.33,601.212,25,34
4767,1838.84,565.573,27,37
206,1882.9,491.604,31,46
4770,1801,464.5,19,28
4773,1830.5,380.5,18,22
4778,1792.67,293.018,22,27
4780,1860,273.5,19,24
18117,1945,1370,40,39
8683,1935.76,1591.93,50,87
6657,1915.5,1357.5,36,66
6490,1796,1203,31,57
5396,1855.5,1063.5,34,58
4755,1908.36,969.618,36,51
4753,1800,943.5,27,44
4758,1846.38,857.478,30,44
4761,1902.58,824.954,27,43
4763,1840.5,695.5,26,38
4766,1886.5,602.5,28,38
4764,1803,595.5,21,30
4767,1839,560.5,23,34
206,1882.51,487.581,32,46
4770,1800.5,459,20,27
4773,1830.05,377.831,29,27
4778,1792.92,288.734,21,26
4780,1860,270.5,19,24
18117,1945,1370,40,39
8683,1936.84,1579.02,55,89
6657,1914.86,1346.5,39,68
6490,1792.5,1191.5,38,56
5396,1856,1054.5,35,58
4755,1908.46,962.645,42,53
4753,1800.49,935.694,30,47
4758,1846.12,850.54,29,44
4761,1902.95,818.435,27,42
4763,1841,690,25,37
4766,1886.5,598,28,37
4764,1802.96,589.594,25,35
4767,1839.5,555.5,22,34
206,1882.35,482.587,30,46
4770,1801,455,19,27
4773,1830.5,373,18,23
4778,1792.88,285.077,21,27
4780,1857.79,266.983,27,29
18117,1945,1370,40,39
8683,1935.58,1566.99,50,89
6657,1914.49,1335.54,42,67
6490,1795.5,1181,32,55
5396,1855.5,1044.5,34,56
4755,1907.56,953.845,38,52
4753,1800.71,927.677,30,47
4758,1845.89,844.096,29,43
4761,1903,812.5,23,40
4763,1840.53,683.921,28,39
4766,1886.59,594.047,38,45
4764,1802.58,584.301,29,36
4767,1838.57,550.054,28,37
206,1881.79,478.134,30,45
4770,1800.5,449.5,20,26
4773,1829.4,368.7,26,25
4778,1792.7,281.683,20,26
4780,1859.5,264.5,18,24
18117,1955,1368,40,39
8683,1934.92,1552.74,55,87
6657,1913.5,1324.5,36,62
6490,1796.17,1169.65,33,56
5396,1855.5,1036,34,55
4755,1906.95,947.15,37,51
4753,1800.68,919.746,31,45
4758,1845.85,837.515,31,44
4761,1902.5,806,22,39
4763,1840.07,678.405,31,40
4766,1885.32,588.581,36,44
4764,1803.09,579.147,29,36
4767,1838.5,545,22,33
206,1881.5,473.24,32,44
4770,1800.81,444.701,22,29
4773,1829.2,365.1,26,25
4778,1792.15,277.892,21,27
4780,1859,261.5,17,24
18117,1955,1368,40,39
8683,1933.58,1539.94,52,85
6657,1912.98,1314.09,41,67
6490,1796.28,1159.53,33,56
5396,1854.21,1027.08,38,59
4755,1906.47,938.958,33,49
4753,1801.06,912.128,33,49
4758,1846,830.5,27,40
4761,1902.37,799.663,28,42
4763,1839.97,672.139,29,39
4766,1884.94,583.357,30,40
4764,1802.45,572.988,28,35
4767,1838.25,539.979,25,35
206,1881.33,469.014,28,43
4770,1800.86,440.718,23,30
4773,1829.15,361.088,25,25
4778,1792.42,273.734,20,26
4780,1858.5,258.5,16,24
18117,1955,1368,40,39
8683,1932.48,1527.9,52,85
6657,1912.69,1303.56,39,64
6490,1796.44,1148.97,38,59
5396,1853.5,1018.5,32,54
4755,1906.16,932.325,37,50
4753,1800.45,904.579,30,48
4758,1846.01,824.066,33,43
4761,1901.99,793.848,25,41
4763,1840.5,666,24,37
4766,1884.69,578.735,30,40
4764,1802.49,567.57,24,32
4767,1838,535,23,33
206,1880.75,465.25,29,43
4770,1800.98,435.72,23,30
4773,1828.3,357.6,28,28
4778,1792.34,270.208,20,27
4780,1858.5,255.5,16,24
18117,1955,1368,40,39
8683,1931.72,1514.87,50,83
6657,1912.26,1292.59,38,64
6490,1796.48,1138.64,34,54
5396,1853.5,1010.5,32,54
4755,1905.33,924.572,34,49
4753,1800.44,896.363,29,46
4758,1845.3,817.4,38,44
4761,1901.19,787.444,23,40
4763,1840.32,660.794,34,41
4766,1884.18,573.612,33,42
4764,1802.12,562.471,27,34
4767,1837.83,530.009,25,35
206,1881.07,460.169,31,43
4770,1801.44,430.856,22,27
4773,1827.3,354.1,28,27
4778,1791.82,266.294,21,26
4780,1857.69,252.378,18,24
18117,1955,1368,40,39
8683,1930.62,1502.34,50,84
6657,1912.15,1282.49,39,64
6490,1795.86,1128.09,34,57
5396,1853.52,1001.46,34,56
4755,1905.85,917.718,37,49
4753,1800.39,888.252,30,45
4758,1845.6,810.8,38,44
4761,1900.81,781.335,25,40
4763,1839.93,654.97,27,39
4766,1883.72,569.141,32,41
4764,1803.08,556.389,23,32
4767,1838,525,23,33
206,1880.46,456.575,30,44
4770,1800.75,426.112,25,29
4773,1826.38,349.821,26,25
4778,1791.38,262.553,20,26
4780,1857.5,249.5,16,24
18117,1955,1368,40,39
8683,1930.45,1490.62,52,84
6657,1911.5,1272,34,61
6490,1796.08,1117.56,33,55
5396,1852.94,993.042,33,55
4755,1905.1,910.928,37,49
4753,1800.08,881.093,29,46
4758,1845,804.5,25,40
4761,1899.24,774.876,27,41
4763,1839.42,648.885,30,39
4766,1883.1,563.99,29,39
4764,1801.5,550.5,20,28
4767,1837.5,520,22,33
206,1880.68,451.891,32,43
4770,1800.5,422,18,25
4773,1829,345.5,17,22
4778,1791.31,258.825,20,25
18117,1955,1367,40,39
8683,1929.69,1478.48,50,82
6657,1911.5,1262,34,59
6490,1796.01,1107.12,33,53
5396,1852.5,985,30,53
4755,1905.04,903.478,35,48
4753,1799.95,873.541,29,48
4758,1845,798,25,39
4761,1899.89,769.379,24,40
4763,1840,643.5,23,36
4766,1883,559.5,25,36
4764,1801.5,545.5,20,28
4767,1837.5,515.5,22,32
206,1880.21,447.558,32,42
4770,1800.28,417.277,22,28
4773,1827.85,341.55,23,24
4778,1789,256,25,27
18117,1955,1367,40,39
8683,1930.42,1465.68,52,82
6657,1911.5,1252,34,59
6490,1796.5,1097,28,51
5396,1852.52,976.559,32,54
4755,1904.65,895.782,32,47
4753,1799.58,866.004,28,45
4758,1844.97,791.069,29,39
4761,1899.77,763.419,24,40
4763,1840,638,23,35
4766,1883.14,555.108,30,39
4764,1802.46,539.972,24,33
4767,1837.5,510.5,22,32
206,1879.79,444.084,31,43
4770,1800.5,412.5,16,24
4773,1827.93,337.946,19,23
4778,1790.9,251.643,19,26
18117,1955,1367,40,39
8683,1928.75,1454.25,50,82
6657,1911.14,1241.48,37,62
6490,1796.77,1087.15,32,53
5396,1852.5,968.5,30,52
4755,1904.5,889.5,35,48
4753,1799.96,859.154,30,47
4758,1845.16,785.084,31,42
4761,1899.5,757,22,37
4763,1839.32,632.518,35,40
4766,1882.37,550.952,32,41
4764,1802.45,535.167,24,34
4767,1836.67,505.865,28,35
206,1879.01,439.318,31,42
4770,1799.5,408,18,25
4773,1827.5,334,16,21
4778,1788.35,249.035,27,27
18117,1955,1367,40,39
8683,1929.56,1442.43,52,82
6657,1910.12,1231.54,41,62
6490,1796.49,1077.64,32,52
5396,1852,960.5,29,52
4755,1903.57,883.008,36,47
4753,1800.17,852.267,31,44
4758,1844.85,779.55,37,44
4761,1899.5,752,22,37
4763,1839.31,627.224,36,40
4766,1882.13,546.364,30,40
4764,1802.05,530.15,23,31
4767,1835.81,501.428,28,36
206,1878.54,435.581,30,42
4770,1800,404,17,25
4773,1827.5,330,16,21
4778,1788.8,244.6,25,26
18117,1955,1367,40,39
8683,1928.98,1430.78,52,81
6657,1909.87,1220.94,36,59
6490,1796.98,1067.58,31,52
5396,1852,952,29,51
4755,1903.74,875.229,34,47
4753,1800.37,844.13,30,45
4758,1845.25,772.388,35,43
4761,1899.39,745.879,25,39
4763,1839,621.5,23,34
4766,1883.08,541.56,31,38
4764,1801.91,524.63,23,30
4767,1836.11,496.459,32,36
206,1878.62,431.481,30,42
4770,1800,399.5,17,24
4773,1827.5,327,16,21
4778,1790.79,240.838,19,25
18117,1944,1370,40,39
8683,1928.08,1419.09,49,79
6657,1909.5,1211.5,40,62
6490,1796.81,1057.53,30,52
5396,1852.5,944,30,51
4755,1903.69,868.539,34,48
4753,1800.8,837.6,32,46
4758,1845.04,766.497,29,40
4761,1899.88,740.338,26,38
4763,1839.91,615.576,32,38
4766,1883.5,537,28,35
4764,1801.82,518.977,23,31
4767,1836.21,491.442,31,36
206,1878.41,427.571,29,42
4770,1800.5,394.5,18,24
4773,1827.42,322.507,20,24
4778,1790.78,237.215,19,25
18117,1940,1374,40,39
8683,1927.48,1407.12,50,79
6657,1908.85,1201.87,38,60
6490,1797,1047.97,31,51
5396,1852.5,936.5,30,50
4755,1903.15,860.972,32,47
4753,1800.74,829.624,31,44
4758,1844.33,759.638,28,40
4761,1899.28,734.335,25,38
4763,1839.2,610.4,29,38
4766,1882.5,532.5,39,42
4764,1801.39,513.649,23,31
4767,1836.26,486.54,27,34
206,1878.04,423.168,29,41
4770,1800,390.5,17,24
4773,1827.5,319,16,21
4778,1791.32,233.585,20,24
18117,1940,1368,40,39
8683,1926.14,1396.6,50,78
6657,1908.5,1191.5,32,56
6490,1797.02,1038.77,33,52
5396,1852.5,928.5,30,50
4755,1903.15,855.05,34,45
4753,1800.9,822.641,29,43
4758,1844.94,753.604,29,40
4761,1898.7,728.863,26,37
4763,1839.03,605.118,33,38
4766,1880.94,528.361,38,41
4764,1802.07,508.234,21,30
4767,1836,482,21,31
206,1877.94,419.212,31,42
4770,1799.4,385.3,28,28
4773,1826.4,315.8,24,25
4778,1790.55,230.138,20,25
18117,1939,1357,40,39
8683,1923.91,1385.69,53,78
6657,1907.65,1182.54,37,58
6490,1797.39,1030.02,32,51
5396,1852.04,920.979,33,51
4755,1902.32,847.878,32,47
4753,1800.34,815.281,36,47
4758,1844.4,747.8,32,41
4761,1898.09,723.386,25,38
4763,1838.98,599.904,31,37
4766,1881.32,523.794,33,39
4764,1801.81,503.539,22,30
4767,1836,478,21,31
206,1877.53,415.176,30,41
4770,1800.31,382.371,20,26
4773,1826.36,312.508,26,26
4778,1790.57,227.019,20,25
18117,1939,1346,40,39
8683,1925.84,1373.53,55,78
6657,1906.5,1173,32,55
6490,1796.5,1020.11,32,49
5396,1850,913,29,49
4755,1901.14,840.633,33,47
4753,1799.9,808.824,31,44
4758,1843,741.5,25,36
4761,1895.64,717.847,24,37
4763,1836.97,594.382,31,38
4766,1878.92,519.323,29,38
4764,1799.79,498.115,20,29
4767,1833.77,473.224,27,34
206,1875.6,410.887,30,41
4770,1798,377.5,17,24
4773,1823.3,308.6,27,26
4778,1787.86,223.686,19,24
11879,1785,1587,31,54
18117,1938,1334,40,39
8683,1922.5,1363,42,71
6657,1905.74,1163.61,38,59
6490,1796.03,1010.68,31,50
5396,1849.87,905.481,32,50
4755,1900.41,834.603,38,48
4753,1799.45,801.185,30,41
4758,1842.74,735.117,29,39
4761,1895.5,712,22,35
4763,1837.37,588.954,28,36
4766,1879,514.5,23,34
4764,1799.75,492.969,22,29
4767,1833.99,468.456,27,34
206,1875.32,407.146,30,41
4770,1798,373.5,17,24
4773,1822.4,304.567,22,22
4778,1787.75,219.926,19,25
11568,1872,1786,114,387
11879,1786,1570,31,54
18117,1937,1323,40,39
8683,1923.97,1351.64,51,76
6657,1905.29,1154.17,37,58
6490,1796,1001.5,27,48
5396,1850,898,29,49
4755,1900.26,828.436,37,48
